,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_PAR_TOT,PRECTOTCORR,RH2M,WS2M,T2M_MAX,T2M_MIN,Biomass,Location
5067,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_Media_723.csv
5068,"3315,68","24222,03","457,88","14052,62","20,48","5646,58","4192,78","120,6711112",Municipio_Curití_Aptitud_Media_724.csv
5069,"3401,04","23742,09","245,92",12929,"18,33","5891,39","4218,02","109,6614961",Municipio_Curití_Aptitud_Media_724.csv
5070,"3296,36","24823,78","35,11","10663,65","17,24","6239,84","4426,87","64,24654388",Municipio_Curití_Aptitud_Media_724.csv
5071,"3305,24","23651,75","429,96","12194,62","20,83","5978,89","4242,92","113,9206342",Municipio_Curití_Aptitud_Media_724.csv
5072,"3281,67","24950,67","1697,49","15960,39","25,5","5096,72","4060,12","295,214747",Municipio_Curití_Aptitud_Media_724.csv
5073,"3356,66","23912,63","989,7","15968,91","26,03","5007,61","3944,52","246,2444032",Municipio_Curití_Aptitud_Media_724.csv
5074,"3366,48","24864,05","1035,25","15714,14","25,3","5209,3","4161,69","280,6578643",Municipio_Curití_Aptitud_Media_724.csv
5075,"3315,68","24222,03","457,88","14052,62","20,48","5646,58","4192,78","120,6711112",Municipio_Curití_Aptitud_Media_725.csv
5076,"3401,04","23742,09","245,92",12929,"18,33","5891,39","4218,02","109,6614961",Municipio_Curití_Aptitud_Media_725.csv
5077,"3296,36","24823,78","35,11","10663,65","17,24","6239,84","4426,87","64,24654388",Municipio_Curití_Aptitud_Media_725.csv
5078,"3305,24","23651,75","429,96","12194,62","20,83","5978,89","4242,92","113,9206342",Municipio_Curití_Aptitud_Media_725.csv
5079,"3281,67","24950,67","1697,49","15960,39","25,5","5096,72","4060,12","295,214747",Municipio_Curití_Aptitud_Media_725.csv
5080,"3356,66","23912,63","989,7","15968,91","26,03","5007,61","3944,52","246,2444032",Municipio_Curití_Aptitud_Media_725.csv
5081,"3366,48","24864,05","1035,25","15714,14","25,3","5209,3","4161,69","280,6578643",Municipio_Curití_Aptitud_Media_725.csv
5082,"3315,68","24222,03","457,88","14052,62","20,48","5646,58","4192,78","120,6711112",Municipio_Curití_Aptitud_Media_726.csv
5083,"3401,04","23742,09","245,92",12929,"18,33","5891,39","4218,02","109,6614961",Municipio_Curití_Aptitud_Media_726.csv
5084,"3296,36","24823,78","35,11","10663,65","17,24","6239,84","4426,87","64,24654388",Municipio_Curití_Aptitud_Media_726.csv
5085,"3305,24","23651,75","429,96","12194,62","20,83","5978,89","4242,92","113,9206342",Municipio_Curití_Aptitud_Media_726.csv
5086,"3281,67","24950,67","1697,49","15960,39","25,5","5096,72","4060,12","295,214747",Municipio_Curití_Aptitud_Media_726.csv
5087,"3356,66","23912,63","989,7","15968,91","26,03","5007,61","3944,52","246,2444032",Municipio_Curití_Aptitud_Media_726.csv
5088,"3366,48","24864,05","1035,25","15714,14","25,3","5209,3","4161,69","280,6578643",Municipio_Curití_Aptitud_Media_726.csv
5089,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_Media_727.csv
5090,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_Media_727.csv
5091,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_Media_727.csv
5092,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_Media_727.csv
5093,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_Media_727.csv
5094,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_Media_727.csv
5095,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_Media_727.csv
5096,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_Media_728.csv
5097,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_Media_728.csv
5098,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_Media_728.csv
5099,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_Media_728.csv
5100,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_Media_728.csv
5101,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_Media_728.csv
5102,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_Media_728.csv
5103,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_Media_729.csv
5104,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_Media_729.csv
5105,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_Media_729.csv
5106,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_Media_729.csv
5107,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_Media_729.csv
5108,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_Media_729.csv
5109,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_Media_729.csv
5110,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_Baja_730.csv
5111,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_Baja_730.csv
5112,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_Baja_730.csv
5113,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_Baja_730.csv
5114,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_Baja_730.csv
5115,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_Baja_730.csv
5116,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_Baja_730.csv
5117,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_Baja_731.csv
5118,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_Baja_731.csv
5119,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_Baja_731.csv
5120,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_Baja_731.csv
5121,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_Baja_731.csv
5122,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_Baja_731.csv
5123,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_Baja_731.csv
5124,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_Baja_732.csv
5125,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_Baja_732.csv
5126,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_Baja_732.csv
5127,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_Baja_732.csv
5128,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_Baja_732.csv
5129,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_Baja_732.csv
5130,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_Baja_732.csv
5131,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_Baja_733.csv
5132,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_Baja_733.csv
5133,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_Baja_733.csv
5134,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_Baja_733.csv
5135,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_Baja_733.csv
5136,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_Baja_733.csv
5137,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_Baja_733.csv
5138,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_Baja_734.csv
5139,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_Baja_734.csv
5140,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_Baja_734.csv
5141,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_Baja_734.csv
5142,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_Baja_734.csv
5143,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_Baja_734.csv
5144,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_Baja_734.csv
5145,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_Baja_735.csv
5146,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_Baja_735.csv
5147,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_Baja_735.csv
5148,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_Baja_735.csv
5149,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_Baja_735.csv
5150,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_Baja_735.csv
5151,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_Baja_735.csv
5152,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_Baja_736.csv
5153,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_Baja_736.csv
5154,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_Baja_736.csv
5155,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_Baja_736.csv
5156,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_Baja_736.csv
5157,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_Baja_736.csv
5158,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_Baja_736.csv
5159,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_Baja_737.csv
5160,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_Baja_737.csv
5161,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_Baja_737.csv
5162,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_Baja_737.csv
5163,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_Baja_737.csv
5164,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_Baja_737.csv
5165,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_Baja_737.csv
5166,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_Baja_738.csv
5167,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_Baja_738.csv
5168,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_Baja_738.csv
5169,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_Baja_738.csv
5170,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_Baja_738.csv
5171,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_Baja_738.csv
5172,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_Baja_738.csv
5173,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_Baja_739.csv
5174,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_Baja_739.csv
5175,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_Baja_739.csv
5176,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_Baja_739.csv
5177,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_Baja_739.csv
5178,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_Baja_739.csv
5179,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_Baja_739.csv
5180,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_No apta_740.csv
5181,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_No apta_740.csv
5182,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_No apta_740.csv
5183,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_No apta_740.csv
5184,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_No apta_740.csv
5185,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_No apta_740.csv
5186,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_No apta_740.csv
5187,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_No apta_741.csv
5188,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_No apta_741.csv
5189,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_No apta_741.csv
5190,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_No apta_741.csv
5191,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_No apta_741.csv
5192,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_No apta_741.csv
5193,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_No apta_741.csv
5194,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_No apta_742.csv
5195,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_No apta_742.csv
5196,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_No apta_742.csv
5197,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_No apta_742.csv
5198,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_No apta_742.csv
5199,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_No apta_742.csv
5200,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_No apta_742.csv
5201,"3315,68","24222,03","537,36","14910,92","25,96","5050,31","3725,76","144,4825066",Municipio_Curití_Aptitud_No apta_743.csv
5202,"3401,04","23742,09","325,66","13653,91","23,79","5351,78","3736,98","130,6536209",Municipio_Curití_Aptitud_No apta_743.csv
5203,"3296,36","24823,78","79,15","11901,21","22,65","5611,04","3863,01","108,8685365",Municipio_Curití_Aptitud_No apta_743.csv
5204,"3305,24","23651,75","443,03","13196,35","26,87","5379,49","3796,49","141,6969961",Municipio_Curití_Aptitud_No apta_743.csv
5205,"3281,67","24950,67","1694,99","15884,42","27,71","4760,4","3630,08","292,6020518",Municipio_Curití_Aptitud_No apta_743.csv
5206,"3356,66","23912,63","992,23","15943,31","29,57","4661,11","3543,47","218,4186218",Municipio_Curití_Aptitud_No apta_743.csv
5207,"3366,48","24864,05","1039,61","15632,41","29,24","4889,92","3706,21","292,735235",Municipio_Curití_Aptitud_No apta_743.csv
5208,"3315,68","24222,03","716,14","14872,51","70,34","4519,38","2922,79","122,753984",Municipio_Curití_Aptitud_No apta_744.csv
5209,"3401,04","23742,09","409,65","14007,75","69,87","4687,03","2922,37","109,3987972",Municipio_Curití_Aptitud_No apta_744.csv
5210,"3296,36","24823,78","141,08","12549,16","67,28","4921,4","3019,87","105,6988723",Municipio_Curití_Aptitud_No apta_744.csv
